feature1,feature2,feature3,feature4,feature5
0.9896588200756153,-5.036559336069001,-3.0073980054788416,-1.7071288670771296,-2.0272822893843343
4.507282856902606,-9.254484770011462,-4.365525218771847,-0.9127749807939856,-1.2193595946635896
-8.687661516570522,9.287055718044735,8.003599561660275,-5.942760934059485,-6.1587981316200695
1.0699757633364622,-5.797669770052686,-5.566969507072989,-2.9104393179698445,-1.295743330556916
-5.1796098004649025,-3.0765990320971026,1.7632545862870812,-2.310638134151507,-4.1493059455615215
-9.307710788899369,7.940939930931966,7.450882751279393,-6.305190174202955,-8.959872186975858
2.6408488888477777,-8.057667328126849,-3.8586477240366026,-2.0872268571669013,0.9022627059210844
1.504643422920697,-7.4868605746617805,-3.532824180218078,-2.4007184791557408,-1.4266887998799387
-5.946928820913736,-8.38429266076038,9.0403688460509,0.9840695043722543,4.937349104912374
-7.063902549146397,-3.917092544731774,0.7343005073086738,-2.0949325002201826,-5.346063438292863
-5.2656675217441435,-1.959569644241634,0.08495306436693528,-2.663086069352116,-3.82959587983057
-5.8299043519959755,-4.829528300532327,-0.8121463138764156,-1.8785807690892167,-3.4227028502162584
-8.420882040043162,10.121155799498327,5.197921031928253,-5.238098257325336,-5.811921789126131
-3.94481645126619,7.101179703019296,5.616262789690204,3.077218820424086,-6.576941842155284
-4.16552125268711,-3.2046134029054802,0.2623562465292133,-2.225601571664791,-5.592660087374263
-5.658767803769779,-3.361425785994179,1.729584170909242,-0.3468210684105637,-2.7403370326215617
-5.559480018527962,-3.9413678172925946,-2.0490949964921965,-1.714247940896933,-3.643742565773262
-9.153145141136873,8.644485789202768,7.293278027738307,-4.263291432834198,-5.878556517383156
-2.8896048804635965,8.683307954584716,4.918870630976575,2.8349864871595556,-8.129022394210798
-6.448443144050341,-3.6264904302253838,0.5964008507677975,-0.17730132876980798,-4.843326882142642
-1.300928531464696,7.2589315588781576,6.858145829348968,2.030520953920414,-5.806606196347648
-1.9899372686950385,8.400416905124604,5.018762624030938,1.8067236744707946,-5.77345543935894
-1.93372895555832,8.761600440197357,5.031963365928971,1.7842729961562567,-6.32655391471079
-6.805923981753781,-8.900568234960012,6.039237097069253,1.0214807738805585,4.901999091744591
-2.16968313923391,8.368514777561753,3.729175013163369,2.065034429589226,-8.764827243172387
3.026857306711802,-7.711416382654038,-4.924397808636025,-2.4918373212611376,0.1701776746145338
-10.817348816025916,9.087323228362932,5.397087429394512,-6.492248872439557,-7.117477951245105
-6.940195160655727,-10.222121287525104,8.549401963722907,-0.08760760140529067,3.8785065805565497
-6.623063784435142,-6.133671713132682,-1.118967584269438,-0.5309803584925977,-4.070823939973595
-7.868218833916924,8.639981305181305,6.704793034005516,-7.70062889808969,-5.475568111059576
-5.948398842865505,-9.31195743115546,7.22938039129129,2.772086578972668,3.4553876919377178
-1.0536168045633965,9.821747963810767,4.5333909530475545,1.5193771987766482,-7.453557199118627
3.3813923743246335,-6.918152762238855,-4.750797524735745,-0.5048674980578669,0.19313883651895392
-6.445487184694003,-9.476616587252735,8.1400774330643,2.6615932381296163,3.5085805200173033
-2.907704540935264,9.500457369664195,5.145740746068695,3.964064316884939,-6.716560847265693
-10.260005471864831,10.12593054183182,6.068973881186813,-5.59180408368004,-6.205655582554079
-2.5174756976027997,9.70904715904486,3.5790520403940054,-1.5076391448193518,-7.749850433294782
1.5814352811571848,-6.941052599857705,-4.847586684894646,-2.6959334210411443,0.8694836088122184
-1.834917154305975,8.899442108715299,4.79491545982362,4.543096523631066,-7.986731645751291
-5.520715977624599,-3.608562110701668,-1.3659981921320294,0.4215848926009442,-4.657189223412552
-6.5885445147504145,-4.003422219464344,0.7429947287895203,-1.901971560953264,-5.779052815107111
-5.5624692265221505,-4.023556039670473,-0.096927448783386,-0.703549190305288,-3.9493933268675416
0.12650732816817012,-8.276281017109355,-4.022285781612434,-2.262629301829123,-1.272716134135643
1.7298206482758283,-7.910810230967945,-3.0201430082606064,-1.6239949171938524,-0.15070951449684522
-4.179065289726481,9.758187805078615,3.8071736176226487,1.8300539469769543,-6.092596354279657
-10.690336795843912,11.201851855093393,6.80012712983153,-4.707850498124616,-5.833623049467735
-10.85901339372953,9.095964671423204,6.848343814632527,-5.196763283677335,-6.1627027418794285
-3.6561562517861894,8.899695827890353,5.273146338531677,0.7459099030198746,-5.219490237703028
-2.3225649665400114,8.05986302855641,5.280767160741722,1.7366633084832088,-9.66883218316514
-7.804631466437734,-4.865516823093471,1.9352919169900509,-1.9415282822072841,-3.6834889335846928
-5.266715288020903,-5.05624650100972,0.3620002088865427,-0.6642947126416237,-3.7118454955738938
-2.964220462325052,9.170552369817818,3.7925648083769645,1.522175750814322,-5.071037224029862
-5.677069550537169,-6.944314386125281,1.0833960929762338,-1.637139723149522,-2.7346745015604563
-5.778008538977409,-3.7396668536096676,-1.4651550002035023,-0.11991003930794397,-5.242842563492346
-6.357187826808026,-3.2074970929810287,0.14712601209724946,0.2749352359484367,-4.987334308985282
-6.1723415851156735,-4.737405420475879,0.2769118295809456,-0.33625674991923304,-3.610416878739972
-8.471474673642378,-4.242182676537012,0.933414137248666,-2.0980679526142834,-2.722608433340593
1.448590563358405,-7.997223991140936,-3.8942005682884346,-1.9478819763455117,-0.7278636992022467
-9.382454944236178,6.505457504795331,7.009980252647916,-6.301680850343935,-5.5176994668376524
-2.5940874415551036,7.770962199792223,3.678390466572564,2.8040220082200986,-5.487155028208697
-6.729117350279035,-4.771802171027712,-0.5712084716342984,-1.623243707892191,-4.1281769484126665
-7.367154905986228,-1.1805429616263683,-0.9088029865539593,-0.967846892752557,-5.888516619530353
-3.139484067117892,6.828989280863416,5.783715562648492,2.3764700741860136,-6.452009909566488
-11.92234893137292,10.10306132005429,8.924931833836101,-4.993804012212662,-6.6262961328050904
2.0827173160626953,-7.885969392387566,-3.812667286422355,-1.8498068843650581,-2.129201098457417
-5.712659175399286,-8.019918963204493,7.563494506051381,1.421830418460977,4.729695267059699
-8.68319635502107,-8.739548319084951,7.066306878654008,0.8400538328757756,4.559950334649314
2.353610352815321,-10.11152498599696,-3.773447540980003,-2.7600175591379,-1.9516151020455763
-7.2974002364642105,-3.117232742002325,1.208029180238583,-1.2797947672076666,-4.853231177133512
-6.570758713878413,-4.232995344807063,0.21753789627974424,-1.859269212341022,-4.026592191747008
1.6196693356198564,-6.142113615545452,-5.298831486839639,-2.235936147229406,-1.5556830009621634
-6.271507429345357,-9.538342591729297,7.261342861178126,1.7843244217392797,3.858012168783917
-8.700806118686288,9.530413735880535,6.749532556769422,-4.915379502949984,-5.394654991691113
-2.6433532651450142,9.426395289218608,5.197183130008588,1.8390245076742744,-6.476158273043353
-6.383263703476401,-4.556547712104155,0.3833654463822213,-1.1445210696018386,-4.067516524195413
-3.2930482077074674,8.609611010004134,2.6627656567736464,0.8639010974735648,-7.148079752348035
1.0657110376058336,-7.650877405346139,-5.449392289138181,-3.1448253326288835,-0.6835374161834838
3.85019003642682,-5.660731650038891,-3.21241706969764,-0.8052267263751864,0.09732883438618722
-10.26686436058357,7.9904380842071205,8.241478933200387,-5.202504603313518,-4.74704927985009
-8.216486618803524,-3.8614791519740685,0.2559009491516214,0.2540629443362046,-3.9619494915483147
-11.274975682786788,8.475033263500986,8.16720713355416,-4.007740042714839,-3.7702455097746883
-9.969780627119533,8.547797937825786,6.697775047872454,-4.733125228468186,-5.537435655472385
-10.026526546457813,9.714847199916441,7.043338674564891,-7.194503010157302,-6.482596910681718
-3.693040264104419,8.929427083208969,4.81368000110544,3.967032623173327,-7.335087574997479
4.0386457722808125,-5.6633960053849695,-3.3194939046251286,-2.0979233829282533,1.187435134465718
4.807278887363996,-6.0424663696670535,-4.299561649379423,-2.674411479139399,-2.2699566775193416
1.6608301804418364,-9.69354079664197,-4.062657231391173,-1.8776168046452222,-1.8225341512555564
1.4003312273906159,-8.280978033280944,-3.419053223097894,-2.6394334977538207,-0.371639919259678
-2.728353642765812,10.2420070053375,3.5764768296571505,1.0997600498529236,-8.14108202480638
-1.836254418557711,7.249690218921274,4.414222133010033,1.887561594469486,-5.3719936322375865
-6.637495676652128,-4.4326123358896545,1.2645567371650286,-3.755871620231445,-4.257903807267471
-11.822163477761547,10.920836934913059,5.5585791517309335,-5.584274611794042,-4.958696103922465
3.0840621158732566,-8.361223814186637,-5.180913097260144,-1.7300631597572464,0.9061929668630004
-5.335204894566802,-9.314600779403388,8.129416375830829,2.2345193632402016,4.520280088566179
1.4501292838634843,-6.6294038609928485,-4.508746098687223,-3.4803429119431506,-1.2327276794727253
-6.306827355219761,-3.609621971309977,1.512806218743082,-2.4301525597328184,-5.013144563450848
1.8489479852406823,-7.35803849860463,-4.827054031101334,-2.3154013651653953,0.703142474242785
2.314087713135143,-7.471912376217217,-5.617513151142658,-3.6763463217829013,0.19679980363671423
2.8789593139522682,-6.973491001376994,-4.93278900561299,-3.782133991064314,0.1597107132618396
-3.1287532980744346,9.168118044276579,5.406346204339697,0.2553755881324711,-6.594758547660852
-5.288745286263657,-1.993900395918963,-0.30592477488818437,-0.9224532124053744,-4.33982904604658
-8.79347930029167,9.52809085169128,6.786583908686193,-5.751087513902823,-4.544922752723867
-7.367478537955987,-8.677053162832909,6.784781757644021,2.3144688867113996,4.026242042790756
-7.3017643604695,-8.539572477061782,5.867841188905188,4.473998910765265,3.0757558239242666
3.0042741639388484,-8.231452754708812,-4.177864980936944,-4.501803365947135,-0.1743192168876
-1.546881044172606,8.465057988702924,3.8044685538362764,0.25060960918826236,-6.757066392323412
-7.2421101322664505,-7.592709444417796,7.789920664746315,0.3330593118814753,3.292083305689647
-3.7312129482290732,-9.856790786560934,6.229086866430299,1.78085717444783,5.566139887248209
-7.9808775631386535,10.052437798023094,7.719386389566322,-4.86193475096956,-6.561903642242527
-12.543336062860881,12.106141185023422,6.326624643227019,-5.474772449015471,-6.697139535829889
-5.257052587201043,-5.113782266723538,0.49255662999596456,-0.48977273377090014,-3.4150066941465544
-7.064724394781692,-8.569583037204001,7.257444482408394,1.5574302652906575,3.7558255913147036
-5.381518496440243,-8.103618089063016,7.382666497190495,1.624649420668736,4.880048079170946
-8.343308251571331,-3.2821327443139374,-0.03116570963471077,-0.2987800420489466,-5.2100808660876385
-7.864823199027029,-3.759828029527914,1.589601845488408,-2.1281371539065037,-4.843562375806815
-5.578622649019952,-9.045270416161122,6.73512556826296,3.193462082985985,5.200012114034442
2.488205571026759,-7.531021784764645,-5.9594006173871055,-2.3847615559691198,-0.3035060919868522
-6.453808336422992,-3.778164100404125,1.3701774575908414,-1.6284946942131724,-4.358132148901348
-7.848522306985947,-9.149696997907004,7.638854386143128,3.0236833805248233,3.9075232459099927
-2.1581451420980713,7.030289445051367,4.594376980847815,1.1884942963702314,-6.168581886753907
1.8930327744371707,-7.1516642950890965,-4.1421214563882165,-4.373347292295738,0.18512613670874467
-8.099845199602294,-10.84185817604817,8.337789903468611,3.282369631034352,2.853415778560104
-7.185862771246734,-6.344261494094833,0.2675396049502415,-0.7113163080077338,-3.929430733854335
3.2349268625512044,-6.011046062140546,-2.7026870342902614,-2.2021728058151258,-0.5056640547789792
2.5078155454286724,-7.054742477823103,-2.9383760595551913,-2.483752689073625,-0.5490781788277466
-6.6135262578475285,-8.559753730197855,7.091460226900702,2.8331932606186796,5.099446901012105
-9.184492720236076,9.627026402418855,6.96459237957923,-8.172974202670746,-5.583033867211187
-3.139416176250357,9.084215395338962,5.8501223367349775,1.7041531375259094,-7.470444289887075
-8.091854054711382,10.226729820363403,7.468080963711692,-6.197074725931426,-5.693922225352903
-5.599513677376239,-4.661322076819785,-0.1126494986790817,-0.018123989080428782,-3.785879679886285
-9.613129736330079,8.332059641109042,3.9883298206151645,-5.195630380759796,-5.381676882974596
-2.9055931432292046,8.84532092153581,2.918703010938377,1.0570281673593886,-5.832952363870333
2.0713586592252766,-4.797087465957691,-5.481240986992759,-3.3665155507275024,-1.9734160584499807
-6.9793100924454095,-9.180588021542432,7.847167485534581,1.9253297171955335,3.1713126641766776
-8.633612619045328,9.413797949847586,4.9787289743864624,-6.662334605112284,-6.712161161133967
-5.456839116680576,-5.439176999901855,0.35066512083545776,-3.07529833881134,-3.0507817716892798
-5.9255300121697685,-8.470630503411131,7.324380249744667,2.8744997479596943,5.410152828628948
-6.64554697611106,-4.621728614996999,-1.430400443953763,-2.2642202467806842,-4.539945007350906
-9.8521253970796,10.522862499033291,5.778800696499458,-7.314912293233972,-5.633312800670186
3.4073976973251763,-7.164353275893467,-4.679020918816988,-2.544248030985618,-0.757218054993022
2.0002047734041613,-6.372539998944024,-4.005383695941294,-1.6587990561629964,-2.2930038213658728
-4.893790256423225,-4.209069916337806,1.5683109856645927,-1.4351694336137053,-4.00510464633459
-7.068475439895602,-8.953810653027642,7.057485664354957,1.358410729251009,4.908518874894741
-6.724092343387522,-2.198175985498687,1.614742148778561,0.39159983923259767,-4.8652271380713135
-3.903553289721983,10.006036473644878,4.818949367685296,2.227596141367453,-7.501396543984471
-7.4570948608230445,-7.760673793730625,7.256648611453854,0.8974219294729291,3.4772429810968175
2.551211557120353,-7.3314179014698,-4.362719903375732,-3.1656107441020183,-2.7676078037708467
-2.14407221106974,9.985227459575183,6.242132061835012,1.2311635482830918,-7.297590694989915
-1.8355612573441271,6.228880255472641,5.738074954471513,2.0031639226339077,-7.137456567787303
-1.4753922470441259,8.325550410247793,3.9129298772107526,-0.8562791271233423,-7.433595739728718
-7.140317094634888,-9.708858012864019,7.483013939917137,2.386271574920274,3.823044333864093
-9.347507477018196,9.394722735236508,8.067503822447916,-7.454689225145682,-6.743879960914786
-1.9615418511335578,9.580592666931908,4.084765099900389,1.5099305470181967,-6.110381551591296
2.2469808646409777,-8.30281864752525,-3.243264642733333,-1.8240745460681618,-1.4379050843391843
3.6077109439658677,-9.876121143187998,-3.229337621942816,-3.5725986728320684,-1.4683561650674704
-7.039471692580593,-9.4754149565747,7.901593513306712,0.38220261295587243,2.017456293279607
1.060625488188821,-8.288967341590677,-3.803297249100853,-2.305481727080782,-1.4357552417280173
-9.073553216320125,9.719432519134308,6.967368104789114,-6.849659430375489,-7.297966325693235
-7.785297670317035,8.600275454536066,7.885712122605856,-6.077578319840065,-6.059043994284597
-6.014408414441334,-10.177594878624094,8.151789272287703,1.3842271995973903,4.856451224808674
-10.921721500220789,10.069993988426134,3.207273568823253,-6.921351710626831,-4.94997085076214
-11.329298009687461,8.726055769850102,6.405772647031162,-6.248584964199176,-6.864559536351083
-6.313607138220728,-9.146017193142912,7.168474256647071,2.189165482305831,2.1104290673948114
-8.554157116362079,9.10182436754228,5.407931331191284,-5.19174580856272,-7.955873434719593
-1.8432487852186847,8.88228227534405,3.851659731511784,0.04448824907788973,-6.267840142148607
-3.9440141343994055,8.347080743721996,5.53266321445509,3.739626930478294,-6.3989459269308755
2.95780913213733,-8.129402253605804,-3.1989575036009894,-1.039812250948946,-2.386712845604166
-3.510634699557828,9.207493550912515,5.959523330705401,3.792392867240453,-6.83969079393658
-3.415162764370449,8.291400927122156,4.29058336802288,1.1026153282945788,-7.559454901112494
-5.94852997027266,-8.791911420401219,6.399604524395436,3.45176494394073,4.299962138938644
-7.197421926161944,-9.224705997073208,5.68522700129631,0.37238484283642204,3.3041996554699686
-6.232796594271999,-2.908610228418465,0.5418405932546109,1.3678297480491564,-3.210278201101114
-6.385570650493101,-3.2295515925908598,0.6417658910689195,-4.477048535857855,-3.257292599435705
-2.6616976932030623,8.66830529729583,4.313200270319115,1.6301071405550691,-8.950807073731736
-2.1800784096354557,6.295312890191426,4.711497228938382,2.6344001948050555,-6.046348574047837
3.5394926050603175,-6.635628978186411,-2.7515769826732464,-3.578003427530374,-0.6385141558778382
-2.807328202318594,7.361873737901517,4.5559769729598045,1.589485428864452,-6.299554297073716
-10.240360352545874,8.83041766498647,5.485917292818,-6.010501425108304,-5.299266841474077
-7.791180679555527,-7.207708776519648,6.665517064476567,1.819007729783286,4.398814561392213
-7.907051354300776,9.332947987238724,7.896292444709145,-5.730301797996346,-5.426089876317821
-5.757736660818311,-3.7150220467823174,0.07355678484995115,1.034281451464509,-2.9452770152196974
-8.938188499453839,8.293390784392928,7.534143331432277,-4.88235569750493,-6.664983902045491
-8.650765764939639,-7.37950020995751,8.65138284300692,0.7912071755984058,4.4871346497586355
-10.247769892936839,8.87525701674559,6.657339156720023,-4.412396171166353,-6.176903914131045
-3.1131834822686266,11.727905905727319,4.149355183696528,4.95949905951716,-5.170663139121377
-9.600786164695599,9.006555952786107,6.666861641222497,-5.846112300351658,-4.598230986463041
2.3926684431291716,-7.961437484730075,-5.370552963588944,-2.284087833949244,-0.45461808989764935
-10.022919023138279,9.417850045088427,8.499626462020451,-7.492710652886061,-6.936214819423188
-10.66378582584731,8.290142485943983,5.353952925498363,-5.5385107416807156,-7.4106956477416785
-1.972221926109009,10.23975667351279,4.456468848936058,0.9676496694254348,-7.855873642605806
-2.5359488686268885,10.470614600177907,4.33955199042386,2.483445995109853,-6.002276684411573
-0.7855247213607954,8.3709718010385,5.604553075914522,2.424874333831409,-6.273303269142983
2.0441545722063603,-6.278450037977985,-3.818908236436653,-1.9221338670361394,-1.578320091087312
-6.3683196032085885,-4.049775681305472,1.969728213512061,0.42519534679873594,-5.480295270116095
-7.114597971862927,-3.9221378162333993,0.06018354414806182,-1.3336974581138488,-4.487422367412741
-6.518143111035946,-5.0819391524462185,0.9784438840471591,-2.8113982793890933,-4.265095332265304
-2.9058597828746677,9.496810177026912,4.269288313155649,4.076975776068142,-7.15264695187729
-6.77177059098522,-3.744732228926937,0.6879661023104049,0.03527041415330201,-4.170340090588167
-5.7103894571446565,-3.7115093938168626,0.9576105809193909,-1.5767629776161973,-3.6705934536037566
-10.671586261673122,9.08225619239407,7.277275966252482,-5.807074627618994,-6.9415363308325695
2.308633311437902,-5.908178834622458,-3.558951600437576,-2.2771200666866704,-1.617316273135505
-6.908458015335542,-9.486676435644766,7.1079810370284795,0.8869009496773168,3.893253925329497
-7.758762273905062,-8.502392365239551,7.510064736701327,1.272837771480985,2.8758671207074507
-5.141117782949094,-8.42749579351186,7.85911831234275,2.1928553888102815,3.548462066987363
-7.333793862936848,-8.31437588269801,8.141928315348139,1.6425844146494875,3.3495718870541777
-3.8808422670066336,8.803217458313128,6.063632911535381,1.4376126042419373,-7.637057965904059
-0.8628003803727768,8.007196763892061,3.9826455181106075,1.035814001717411,-8.54940636321967
-3.1326750180377103,7.506132838650839,5.739525812012921,1.795437562670077,-7.290010499837571
-2.551348154734218,9.04781241567664,5.083864657788631,1.6926610993162625,-5.990073560071642
-9.96680403969533,9.851762122257014,7.576153008245571,-6.226044207277768,-6.986501971751012
2.07487764268287,-7.9217733622763395,-4.177047065527766,-0.9245822662470291,0.16791323476270992
2.4444409392233664,-7.431283494283189,-1.7677469236863494,-2.650358258248923,-0.4249679345090254
-5.773507519793757,-3.1078165052815865,-1.9957908403980054,-0.5317323644661076,-4.1664730533257295
2.493700484974584,-6.888627458225506,-4.785259652696214,-2.1893901592526017,-0.6699750318461661
-5.401099725788774,-4.7070936206802445,0.5107069295751624,-0.8608561001386081,-3.173922280115134
-6.601019908218605,-8.689554352134918,8.20063304075067,2.681149375991419,4.788743569046002
-6.475815483198574,-1.826145673221538,-0.23646610484846242,-0.7617659413880657,-3.878096572354675
-6.519148705550895,-7.331742910502436,7.465227632152635,1.3541356440906482,5.393987710921477
-3.1495163822321657,11.04929523753311,4.998085470098476,1.6944607597210848,-6.615356618089466
-4.7387758629271595,-1.7070952177800396,0.6547375570267985,-0.98750900085528,-4.963209048300763
-8.129432358056652,-3.9682554516413586,-0.03076423265843875,0.7178463965424395,-4.428798362519168
-6.424901345174299,-8.668710949918369,4.381397104818086,1.319786545040838,4.457741904404344
-7.0160575513336205,-8.053782884061446,6.247832490576289,4.357578021440931,2.862305614165215
-7.667233143596213,-8.357511983446885,6.499605508214602,2.101066464501517,4.623433266816394
-8.902631836961483,9.743651554427446,7.600492878333051,-6.357220763567445,-7.5905914097325216
-3.2068140736618065,8.060231674093734,4.22470355506439,0.8469314768546692,-6.664406458201052
-8.400857118084836,-8.263192652984882,8.134828421196461,3.364953479875655,6.008518773809325
-5.23717736960297,-3.8287398274130444,0.008477371359553565,-0.4833248656288709,-4.565625461447766
-6.143948926415012,-2.8080101410239635,-0.9864199618692431,0.7515699109135161,-4.419208794741135
2.07873996144347,-8.52987189819023,-3.1349820351655966,-2.70412873344662,-0.6642449570803864
-5.564056346729515,-4.074482883641556,0.27802652553140295,-0.5367683378108434,-3.9613921701984625
-7.275846594299963,-2.275704088762545,2.503703575505851,-0.37808931004951696,-4.569765616467638
2.982146814561475,-8.412385905187993,-4.77642172467142,-3.0980916727191046,-0.7187884161972391
-8.738216411421915,8.829572338417723,5.208568689617726,-6.121306848181552,-6.242441293384324
-5.374315738416158,-3.985113407569747,-1.0181959472280946,-1.2631244100935943,-4.627943051996362
2.2258448736246916,-7.873465081620378,-3.2303743072474598,-3.3335665641421617,-0.561713434495928
-12.221453158105987,10.417129061023484,5.6257492095933195,-6.327532040347073,-3.8125606206640557
-9.998966816822415,8.16873625851696,6.610049977753586,-4.830312577415078,-5.809024396040998
-6.338245026788982,-3.5914942964191456,1.0971001336326118,-0.8107807577325444,-3.2573853473116
-1.839389525043412,10.073066801688569,4.838010487363977,2.4526113756840004,-6.949380620380068
-8.19348532832208,-3.4426540048254566,-0.9353087660750339,-1.6057022098128924,-4.225725119468949
3.0391615160870793,-5.984995894937666,-4.182410243823242,-4.00380475703235,-0.8418592276948647
-1.857339853537149,8.539795683449949,3.2998611083045493,3.3540962477420297,-6.844484966530398
-7.51278395675855,-3.7930823470888133,0.2978968276632533,-1.4519056747980352,-4.598416647214561
-10.907532208704968,9.104523900519673,6.922147009688465,-5.031605860216303,-6.472716040671256
-4.452808273615238,-4.277817253914653,0.7144532527740103,0.700268929985095,-2.8484023988128397
-6.788846593039569,-2.7484982784648553,2.5874067474382767,-2.9839845609205824,-4.913404269154362
-8.153231460129392,9.648157277621486,6.818994804107056,-4.842475432786759,-6.067941930334192
3.826189096371744,-8.751679124186412,-3.3287947154717665,-2.8340914842251133,-0.8579177229642242
-11.58127555996718,8.488178384188771,7.1603254487168035,-4.884996197901672,-7.656257075701636
-2.636234525927793,7.529754586267265,3.4969016953750023,1.0823654181961073,-6.219206255209959
-8.386719039185666,9.645543183489467,4.067283760223152,-5.952335822265774,-4.794397277864034
